time_sec,n1,n2,n3
621.094,-0.150,0.290,0.130
621.875,-0.090,0.410,-0.100
622.656,-0.320,0.590,-0.090
623.438,-0.290,0.870,-0.100
624.219,0.080,0.540,0.320
625.000,0.490,-0.170,0.490
625.781,0.190,-0.540,0.010
626.562,0.020,-0.560,-0.560
627.344,-0.440,-0.310,-0.660
628.125,-0.680,0.290,-0.130
628.906,-0.130,0.740,0.040
629.688,0.280,0.890,-0.070
630.469,0.860,0.560,-0.010
631.250,1.020,-0.010,0.050
632.031,0.600,-0.420,0.560
632.812,0.240,-0.520,0.650
633.594,-0.130,-0.480,0.040
634.375,-0.820,-0.140,0.310
635.156,-0.580,0.140,0.260
635.938,-0.640,0.230,-0.340
636.719,-0.480,0.440,-0.660
637.500,-0.450,0.450,-0.750
638.281,-0.450,0.640,-0.460
639.062,0.270,0.610,-0.250
639.844,0.680,0.310,-0.100
640.625,1.340,-0.530,-0.230
641.406,0.830,-1.600,-0.390
642.188,-0.660,-1.500,-0.240
642.969,-1.430,-0.300,-0.070
643.750,-0.770,0.910,0.150
644.531,0.450,0.990,0.270
645.312,1.210,0.130,0.170
646.094,1.020,-0.830,0.160
646.875,0.340,-1.190,0.490
647.656,-0.190,-1.020,1.040
648.438,-0.440,-0.440,1.010
649.219,-0.280,0.130,0.590
650.000,-0.350,0.270,0.500
650.781,-0.410,0.420,0.260
651.562,-0.460,0.520,-0.150
652.344,-0.570,0.700,-0.420
653.125,0.100,0.720,-0.750
653.906,0.650,0.220,-1.080
654.688,0.540,-0.250,-0.780
655.469,0.220,-0.410,-0.110
656.250,-0.410,0.110,0.400
657.031,-0.010,0.690,0.540
657.812,0.320,0.680,0.090
658.594,0.000,0.550,-0.180
659.375,-0.180,0.210,-0.110
660.156,-0.780,0.360,-0.280
660.938,-0.330,0.530,-0.140
661.719,0.460,0.150,-0.340
662.500,0.550,-0.230,-0.700
663.281,0.650,-0.650,-0.360
664.062,0.550,-1.140,-0.070
664.844,0.060,-1.400,0.170
665.625,-0.530,-1.060,0.350
666.406,-0.590,-0.430,0.420
667.188,-0.700,0.220,0.460
667.969,-0.650,0.770,0.420
668.750,-0.200,0.980,0.100
669.531,0.260,0.750,0.140
670.312,0.910,0.150,0.340
671.094,0.980,-0.690,0.240
671.875,0.580,-1.260,0.040
672.656,-0.130,-1.120,-0.170
673.438,-0.570,-0.650,-0.060
674.219,-0.670,-0.020,-0.250
675.000,-0.530,0.760,-0.370
675.781,-0.160,1.210,-0.080
676.562,0.380,1.140,0.120
677.344,0.670,0.460,0.120
678.125,0.220,0.180,0.210
678.906,0.390,0.010,0.250
679.688,-0.030,-0.250,0.080
680.469,-0.370,-0.200,-0.140
681.250,-0.910,0.000,-0.200
682.031,-0.960,0.660,-0.220
682.812,-0.160,0.790,-0.540
683.594,0.230,0.500,-0.590
684.375,0.660,0.100,-0.390
685.156,0.300,0.030,-0.100
685.938,0.300,0.180,0.220
686.719,0.650,0.030,0.400
687.500,1.110,-0.810,0.250
688.281,0.550,-1.770,0.230
689.062,-0.780,-1.600,0.220
689.844,-1.090,-0.800,0.300
690.625,-0.610,-0.270,0.460
691.406,-0.680,0.000,0.270
692.188,-0.550,0.510,0.050
692.969,0.120,0.780,-0.250
693.750,0.210,0.570,-0.510
694.531,0.340,0.170,-0.680
695.312,0.260,-0.120,-0.320
696.094,0.530,-0.330,-0.050
696.875,0.650,-0.710,-0.040
697.656,0.030,-0.540,0.330
698.438,-0.270,0.320,0.680
699.219,-0.030,0.880,0.680
700.000,-0.050,1.220,0.820
700.781,0.470,0.970,0.610
701.562,0.630,-0.060,-0.500
702.344,-0.320,-0.860,-0.950
703.125,-1.050,-0.790,-0.900
703.906,-1.480,-0.040,-0.700
704.688,-0.920,0.980,-0.440
705.469,0.410,1.540,-0.300
706.250,1.110,1.120,0.070
707.031,0.930,0.820,0.410
707.812,0.970,0.090,0.660
708.594,0.390,-0.900,0.440
709.375,-0.390,-1.010,0.160
710.156,-0.420,-1.110,0.170
710.938,-0.750,-0.760,-0.420
711.719,-0.670,-0.190,-0.750
712.500,-0.390,-0.210,-0.340
713.281,-0.520,0.040,0.010
714.062,0.130,0.530,0.190
714.844,1.080,0.400,0.170
715.625,1.160,-0.220,0.370
716.406,0.810,-0.840,0.700
717.188,0.130,-1.170,0.900
717.969,-0.250,-1.080,0.850
718.750,-0.410,-0.790,0.420
719.531,-0.900,-0.330,-0.080
720.312,-1.030,0.410,-0.420
721.094,-0.560,0.940,-0.480
721.875,0.180,0.760,-0.290
722.656,0.470,0.460,-0.590
723.438,0.350,0.370,-0.920
724.219,0.220,0.330,-0.730
725.000,0.410,0.310,-0.470
725.781,0.630,0.160,-0.210
726.562,0.480,-0.050,0.030
727.344,0.020,-0.200,0.280
728.125,-0.560,-0.070,0.210
728.906,-0.810,0.340,-0.170
729.688,-0.570,0.860,-0.290
730.469,-0.030,1.000,0.110
731.250,0.010,0.550,0.690
732.031,-0.370,0.720,0.620
732.812,0.120,0.990,0.160
733.594,0.780,0.230,0.270
734.375,0.430,-0.600,0.320
735.156,0.290,-0.850,0.410
735.938,0.630,-1.160,0.150
736.719,0.230,-1.640,-0.060
737.500,-0.680,-1.290,0.040
738.281,-0.450,-0.630,-0.210
739.062,-0.440,-0.480,-0.160
739.844,-0.850,0.030,-0.010
740.625,-0.810,0.800,0.040
741.406,-0.400,1.430,0.070
742.188,0.990,1.080,-0.260
742.969,1.390,-0.320,-0.670
743.750,0.990,-1.220,-0.470
744.531,0.450,-1.160,-0.290
745.312,0.110,-0.840,0.050
746.094,-0.090,-0.620,0.420
746.875,-0.520,-0.110,0.600
747.656,-0.630,0.250,0.730
748.438,-0.850,0.610,0.460
749.219,-0.810,0.890,0.150
750.000,-0.610,0.960,-0.490
750.781,-0.170,1.050,-1.220
751.562,0.560,0.670,-1.350
752.344,1.050,0.170,-0.880
753.125,0.530,-0.140,-0.070
753.906,-0.010,0.090,0.550
754.688,0.240,0.310,0.640
755.469,0.590,0.140,0.540
756.250,0.590,-0.370,0.590
757.031,-0.290,-0.730,0.870
757.812,-0.720,-0.220,0.740
758.594,-0.650,0.060,0.230
759.375,-0.560,0.250,-0.210
760.156,-0.190,0.360,-0.600
760.938,0.060,0.210,-0.700
761.719,0.140,0.210,-0.480
762.500,0.880,0.020,-0.590
763.281,0.680,-0.920,-0.160
764.062,-0.440,-1.210,0.620
764.844,-0.630,-0.640,0.650
765.625,-0.450,-0.370,0.340
766.406,-0.390,-0.190,-0.120
767.188,-0.470,0.290,-0.380
767.969,0.160,0.680,-0.490
768.750,0.550,0.440,-0.080
769.531,0.940,0.330,0.170
770.312,1.030,-0.050,0.470
771.094,0.830,-0.620,0.690
771.875,0.070,-0.890,0.400
772.656,-0.870,-0.550,0.080
773.438,-1.210,0.090,-0.270
774.219,-1.250,0.880,-0.360
775.000,-0.410,1.330,-0.590
775.781,0.120,1.270,-0.760
776.562,0.700,0.880,-0.340
777.344,0.840,-0.120,0.480
778.125,0.250,-0.650,0.510
778.906,-0.410,-0.380,0.310
779.688,-0.030,-0.010,0.090
780.469,0.300,-0.280,-0.330
781.250,-0.010,-0.290,-0.300
782.031,0.320,-0.450,-0.090
782.812,0.240,-0.870,-0.040
783.594,-0.580,-0.600,-0.160
784.375,-0.810,0.170,-0.120
785.156,-0.300,0.740,0.040
785.938,0.460,0.700,-0.040
786.719,0.770,0.030,-0.180
787.500,0.150,-0.510,0.040
788.281,-0.110,-0.390,0.130
789.062,-0.020,-0.350,0.410
789.844,0.040,-0.400,0.620
790.625,-0.390,-0.230,0.340
791.406,-0.650,0.470,-0.010
792.188,-0.220,1.010,0.010
792.969,0.470,0.830,0.300
793.750,0.720,0.090,0.210
794.531,0.290,-0.460,-0.160
795.312,-0.240,-0.500,-0.390
796.094,-0.880,-0.100,-0.330
796.875,-0.410,0.520,-0.360
797.656,0.530,0.460,-0.440
798.438,0.680,0.030,-0.320
799.219,0.250,-0.010,0.200
800.000,0.110,0.050,0.810
800.781,0.210,-0.290,0.680
801.562,-0.230,-0.480,0.150
802.344,-0.270,-0.460,-0.320
803.125,-0.300,-0.350,-0.630
803.906,-0.460,-0.010,-0.450
804.688,-0.290,0.410,-0.190
805.469,0.040,0.530,-0.190
806.250,-0.380,0.450,0.010
807.031,-0.160,0.660,-0.060
807.812,0.500,0.430,-0.090
808.594,0.870,-0.160,0.120
809.375,1.080,-0.990,0.060
810.156,0.090,-1.370,0.260
810.938,-0.510,-0.790,0.360
811.719,-0.750,-0.030,0.300
812.500,-0.700,0.750,0.420
813.281,-0.350,1.040,0.640
814.062,0.170,0.750,0.350
814.844,0.660,-0.020,-0.320
815.625,0.450,-0.830,-0.690
816.406,-0.430,-0.690,-0.770
817.188,-0.050,0.000,-0.450
817.969,0.520,-0.140,0.050
818.750,0.340,-0.120,0.400
819.531,0.500,-0.100,0.460
820.312,0.120,-0.340,0.290
821.094,-0.390,-0.270,0.130
821.875,-0.970,-0.150,-0.030
822.656,-1.000,0.230,-0.270
823.438,-0.490,0.520,-0.500
824.219,-0.150,0.620,-0.550
825.000,0.040,1.070,-0.440
825.781,0.810,1.290,-0.210
826.562,1.410,0.460,0.160
827.344,1.110,-0.610,0.330
828.125,0.230,-1.110,0.480
828.906,-0.510,-0.850,0.600
829.688,-0.910,-0.290,0.470
830.469,-0.920,0.490,0.100
831.250,-0.820,0.930,-0.080
832.031,-0.150,1.070,-0.280
832.812,0.840,0.130,-0.330
833.594,0.570,-1.070,-0.020
834.375,-0.130,-0.850,-0.140
835.156,-0.150,-0.200,-0.250
835.938,0.320,-0.290,-0.210
836.719,-0.340,-0.360,-0.130
837.500,-0.410,0.370,0.130
838.281,0.350,0.510,0.480
839.062,0.510,0.300,0.490
839.844,0.620,0.110,0.550
840.625,0.810,-0.450,0.390
841.406,0.070,-1.190,-0.050
842.188,-1.010,-0.900,-0.200
842.969,-0.960,-0.210,-0.550
843.750,-0.800,0.060,-0.770
844.531,-0.220,0.220,-0.870
845.312,0.250,0.100,-0.500
846.094,0.410,0.100,-0.030
846.875,0.440,0.430,-0.110
847.656,0.450,0.550,0.320
848.438,0.530,0.240,0.650
849.219,0.180,0.090,0.640
850.000,0.100,-0.080,0.650
850.781,-0.410,-0.170,0.410
851.562,-0.910,0.290,0.130
852.344,-0.590,0.830,-0.340
853.125,-0.050,0.760,-0.590
853.906,0.090,0.470,-0.540
854.688,0.340,0.240,-0.350
855.469,0.560,-0.310,0.080
856.250,-0.090,-0.460,0.780
857.031,0.210,-0.240,0.730
857.812,0.270,-0.210,-0.120
858.594,0.150,-0.140,-0.320
859.375,0.370,-0.410,-0.100
860.156,-0.190,-0.470,0.070
860.938,-0.420,-0.360,0.310
861.719,-0.760,-0.040,-0.050
862.500,-0.860,0.540,-0.360
863.281,-0.270,0.800,-0.370
864.062,0.540,0.490,-0.620
864.844,1.040,-0.420,-0.700
865.625,0.550,-1.200,-0.350
866.406,-0.390,-1.210,0.140
867.188,-0.510,-0.240,0.150
867.969,0.050,0.300,0.350
868.750,0.260,0.510,0.600
869.531,0.590,0.530,0.540
870.312,0.830,-0.070,0.440
871.094,0.070,-0.670,0.350
871.875,-0.780,-0.420,0.240
872.656,-0.590,0.190,0.220
873.438,-0.790,0.430,0.190
874.219,-1.010,1.020,-0.260
875.000,-0.230,1.530,-0.760
875.781,0.640,0.750,-0.810
876.562,0.830,-0.470,-0.540
877.344,0.570,-0.870,-0.010
878.125,0.280,-0.780,0.170
878.906,-0.190,-0.120,0.310
879.688,0.250,0.510,0.390
880.469,0.760,0.310,0.090
881.250,0.330,-0.350,0.510
882.031,-0.470,-0.440,0.500
882.812,-0.780,-0.280,0.270
883.594,-0.500,-0.290,-0.180
884.375,-0.480,-0.310,-0.720
885.156,-0.680,-0.040,-0.520
885.938,-0.010,0.260,-0.450
886.719,0.260,0.240,-0.100
887.500,0.310,0.480,0.250
888.281,0.930,0.290,0.140
889.062,0.900,-0.150,-0.340
889.844,0.420,-0.490,-0.460
890.625,-0.100,-0.750,-0.270
891.406,-0.610,-0.600,-0.120
892.188,-0.940,-0.100,0.150
892.969,-0.630,0.280,0.060
893.750,-0.810,0.650,0.170
894.531,-0.350,1.210,0.170
895.312,0.680,1.190,-0.070
896.094,1.140,0.420,0.180
896.875,0.860,-0.240,0.600
897.656,0.240,-0.320,0.640
898.438,0.000,-0.200,0.430
899.219,-0.090,-0.180,0.220
900.000,-0.180,-0.470,0.280
900.781,-0.510,-0.570,0.320
901.562,-0.720,-0.360,0.280
902.344,-0.330,-0.020,0.040
903.125,0.420,0.150,-0.520
903.906,0.560,-0.070,-0.470
904.688,0.300,-0.090,-0.270
905.469,0.310,-0.090,-0.080
906.250,-0.110,-0.510,-0.120
907.031,-0.920,-0.350,-0.160
907.812,-0.520,0.300,-0.220
908.594,0.160,0.400,-0.380
909.375,0.530,0.120,-0.310
910.156,0.560,-0.290,-0.370
910.938,0.000,-0.510,-0.520
911.719,-0.430,-0.210,-0.370
912.500,-0.020,0.180,-0.090
913.281,0.100,0.050,0.100
914.062,-0.200,0.170,0.240
914.844,-0.100,0.470,0.000
915.625,0.220,0.570,0.000
916.406,0.580,0.330,0.130
917.188,0.150,0.010,0.140
917.969,-0.170,-0.250,0.340
918.750,-0.830,-0.080,0.550
919.531,-0.750,0.750,0.460
920.312,0.090,0.740,0.080
921.094,0.150,0.350,-0.050
921.875,0.220,0.190,-0.010
922.656,0.220,0.270,0.000
923.438,0.420,0.250,0.000
924.219,0.900,-0.330,0.140
925.000,0.590,-1.170,0.440
925.781,-0.620,-1.060,0.470
926.562,-0.820,-0.310,0.680
927.344,-0.420,0.070,0.770
928.125,0.020,0.100,0.370
928.906,0.150,-0.460,-0.570
929.688,-0.530,-0.550,-0.960
930.469,-0.210,-0.150,-0.770
931.250,0.480,-0.330,-0.670
932.031,0.300,-0.610,-0.260
932.812,0.200,-0.240,-0.510
933.594,0.190,0.320,-0.440
934.375,0.520,0.490,-0.050
935.156,0.420,0.260,0.040
935.938,-0.220,0.220,0.220
936.719,-0.460,0.040,0.350
937.500,-1.210,0.420,0.280
938.281,-0.820,1.200,-0.010
939.062,0.150,1.110,-0.310
939.844,0.840,0.340,-0.400
940.625,0.670,-0.490,-0.400
941.406,0.220,-0.640,-0.230
942.188,0.300,-0.800,0.030
942.969,-0.270,-0.560,0.250
943.750,-0.050,-0.110,0.520
944.531,-0.060,0.020,0.580
945.312,-0.570,0.370,0.510
946.094,-0.590,0.840,0.310
946.875,-0.080,1.190,-0.040
947.656,0.710,0.840,-0.270
948.438,1.050,-0.220,-0.210
949.219,0.460,-1.030,0.170
950.000,-0.370,-1.100,0.410
950.781,-1.120,-0.260,0.280
951.562,-0.510,0.300,0.230
952.344,0.180,0.010,0.000
953.125,0.050,-0.150,-0.040
953.906,0.390,-0.160,-0.330
954.688,0.140,-0.270,-0.170
955.469,0.240,-0.450,0.060
956.250,-0.030,-0.490,-0.400
957.031,-0.550,-0.270,-0.180
957.812,-0.320,0.100,0.160
958.594,0.200,0.180,0.010
959.375,0.300,0.110,-0.500
960.156,0.420,0.060,-0.600
960.938,0.390,-0.240,-0.420
961.719,-0.430,-0.170,0.090
962.500,-0.220,0.550,0.280
963.281,0.360,0.730,0.350
964.062,0.350,0.220,0.550
964.844,-0.310,0.180,0.220
965.625,-0.680,0.560,0.120
966.406,-0.020,0.310,0.070
967.188,0.190,-0.270,-0.190
967.969,-0.160,-0.350,-0.420
968.750,-0.320,-0.070,-0.120
969.531,0.100,0.120,0.230
970.312,0.470,-0.350,0.090
971.094,-0.170,-0.450,0.030
971.875,-0.150,-0.070,0.270
972.656,0.060,-0.100,0.210
973.438,-0.260,0.270,-0.110
974.219,0.210,0.680,-0.370
975.000,0.530,0.360,-0.410
975.781,0.130,0.010,-0.030
976.562,-0.320,0.070,0.280
977.344,-0.090,0.350,0.390
978.125,0.680,0.000,0.100
978.906,0.440,-0.570,-0.280
979.688,-0.100,-0.590,-0.120
980.469,-0.130,-0.800,-0.010
981.250,-0.790,-0.730,-0.280
982.031,-1.140,0.010,-0.500
982.812,-0.590,0.550,-0.480
983.594,0.110,0.640,-0.260
984.375,0.360,0.690,-0.060
985.156,1.140,0.510,-0.070
985.938,1.350,-0.340,0.090
986.719,0.300,-0.840,0.350
987.500,-0.490,-0.600,0.940
988.281,-0.630,-0.050,1.020
989.062,-0.550,0.180,0.650
989.844,-0.330,0.040,0.680
990.625,0.040,-0.140,0.100
991.406,-0.030,-0.160,-0.320
992.188,0.300,-0.220,-0.410
992.969,0.110,-0.250,-0.330
993.750,0.160,-0.080,-0.050
994.531,0.230,0.060,0.210
995.312,0.210,0.180,0.200
996.094,-0.140,0.280,-0.140
996.875,-0.510,0.460,-0.310
997.656,-0.700,0.670,-0.320
998.438,-0.430,1.040,-0.430
999.219,0.460,0.720,-0.590
1000.000,0.360,0.220,-0.560
1000.781,0.150,0.220,-0.670
1001.562,0.240,0.330,-0.510
1002.344,0.710,-0.350,0.030
1003.125,0.220,-1.300,0.490
1003.906,-0.390,-1.140,0.490
1004.688,-0.880,-0.480,0.330
1005.469,-0.690,0.360,-0.010
1006.250,-0.220,0.850,-0.290
1007.031,0.360,0.620,-0.180
1007.812,0.860,-0.170,-0.280
1008.594,0.470,-0.520,-0.130
1009.375,0.230,-0.520,0.200
1010.156,0.170,-0.480,0.560
1010.938,0.560,-0.560,0.710
1011.719,0.260,-0.800,0.650
1012.500,-0.430,-0.770,0.770
1013.281,-0.680,-0.500,0.430
1014.062,-0.800,-0.210,-0.120
1014.844,-1.020,0.160,-0.240
1015.625,-0.850,0.890,-0.090
1016.406,0.200,1.070,-0.390
1017.188,0.820,0.620,-0.850
1017.969,0.410,0.520,-0.420
1018.750,0.430,0.650,0.250
1019.531,0.620,0.400,0.410
1020.312,0.610,0.010,0.280
1021.094,0.460,-0.480,0.370
1021.875,0.040,-0.700,0.440
1022.656,-0.790,-0.070,0.450
1023.438,-0.950,0.730,0.660
1024.219,-0.060,0.760,0.520
1025.000,0.030,-0.020,-0.480
1025.781,-0.570,-0.230,-1.390
1026.562,-0.670,0.130,-1.540
1027.344,-0.630,0.780,-1.540
1028.125,0.310,1.180,-0.920
1028.906,1.680,-0.020,-0.320
1029.688,1.470,-1.260,-0.080
1030.469,0.440,-1.740,0.300
1031.250,-0.440,-1.140,0.250
1032.031,-0.380,-0.380,0.530
1032.812,-0.240,-0.100,0.780
1033.594,-0.070,-0.070,0.540
1034.375,-0.410,-0.240,0.530
1035.156,-0.650,0.000,0.690
1035.938,-0.660,0.270,0.590
1036.719,-0.180,0.590,0.250
1037.500,0.510,0.420,-0.240
1038.281,0.470,0.150,-0.510
1039.062,0.540,-0.310,-0.100
1039.844,0.310,-0.450,0.220
1040.625,0.300,-0.200,0.190
1041.406,-0.220,0.190,0.350
1042.188,0.000,0.270,0.570
1042.969,-0.180,0.020,0.430
1043.750,-0.720,0.250,0.160
1044.531,-0.530,0.560,-0.450
1045.312,-0.420,0.790,-0.590
1046.094,0.140,0.640,-0.370
1046.875,0.630,0.150,-0.450
1047.656,0.640,-0.500,-0.570
1048.438,-0.210,-0.390,-0.740
1049.219,-0.150,0.040,-0.440
1050.000,0.500,-0.130,-0.140
1050.781,0.070,-0.280,-0.170
1051.562,0.220,-0.200,-0.220
1052.344,0.030,-0.390,0.090
1053.125,-0.560,-0.070,0.340
1053.906,-0.470,0.050,0.550
1054.688,-0.550,0.240,0.530
1055.469,-0.200,0.570,0.260
1056.250,0.060,0.570,0.300
1057.031,0.570,0.440,0.270
1057.812,1.150,-0.330,-0.180
1058.594,0.820,-0.920,-0.260
1059.375,-0.400,-0.960,0.140
1060.156,-0.770,-0.280,0.360
1060.938,-0.190,0.080,0.310
1061.719,-0.080,-0.110,-0.020
1062.500,-0.120,-0.140,-0.090
1063.281,-0.130,0.000,-0.120
1064.062,-0.120,-0.180,-0.030
1064.844,-0.220,-0.180,-0.190
1065.625,-0.160,0.280,-0.260
1066.406,0.170,0.620,-0.160
1067.188,0.310,0.730,-0.070
1067.969,0.640,0.570,0.200
1068.750,0.590,0.120,0.190
1069.531,-0.050,0.100,0.220
1070.312,0.050,-0.090,0.210
1071.094,-0.270,-0.480,0.020
1071.875,-0.360,-0.420,-0.050
1072.656,-0.070,-0.610,-0.290
1073.438,-0.540,-0.300,-0.500
1074.219,-0.760,0.170,-0.460
1075.000,-0.680,0.480,-0.450
1075.781,-0.310,0.680,-0.410
1076.562,0.420,0.610,-0.500
1077.344,0.790,0.320,-0.190
1078.125,1.220,-0.290,0.090
1078.906,0.800,-0.930,0.570
1079.688,-0.150,-0.860,0.880
1080.469,-0.920,0.210,0.550
1081.250,-0.550,1.180,0.530
1082.031,0.340,1.100,0.440
1082.812,0.820,0.300,0.260
1083.594,0.760,-0.650,0.030
1084.375,-0.170,-1.130,-0.140
1085.156,-1.000,-0.990,0.240
1085.938,-1.400,-0.120,0.360
1086.719,-0.120,0.080,-0.380
1087.500,0.120,-0.420,-0.860
1088.281,-0.040,-0.370,-0.930
1089.062,0.130,-0.030,-0.700
1089.844,0.710,0.340,-0.260
1090.625,1.020,0.160,0.300
1091.406,0.750,-0.170,0.820
1092.188,0.490,-0.520,0.910
1092.969,-0.460,-0.380,1.020
1093.750,-0.770,-0.030,0.640
1094.531,-1.210,0.590,-0.320
1095.312,-1.260,1.310,-0.660
1096.094,-0.820,1.850,-0.700
1096.875,0.230,1.740,-0.730
1097.656,0.950,0.520,-0.550
1098.438,1.170,-0.500,-0.550
1099.219,0.950,-0.900,-0.480
1100.000,0.870,-1.180,-0.080
1100.781,-0.030,-1.200,0.350
1101.562,-1.170,-0.390,0.650
1102.344,-0.690,0.470,0.230
1103.125,-0.170,0.620,-0.090
1103.906,0.330,0.070,0.240
1104.688,0.090,-0.400,0.260
1105.469,-0.200,-0.300,0.140
1106.250,-0.090,-0.090,-0.030
1107.031,-0.100,0.070,-0.200
1107.812,0.270,0.140,-0.040
1108.594,0.670,-0.230,0.370
1109.375,0.360,-0.800,0.540
1110.156,-0.230,-0.840,0.280
1110.938,-0.610,-0.380,0.020
1111.719,-0.610,0.050,0.050
1112.500,-0.620,0.240,-0.180
1113.281,-0.600,0.480,-0.550
1114.062,-0.020,0.850,-0.570
1114.844,0.930,0.580,-0.110
1115.625,1.220,-0.090,0.080
1116.406,0.560,-0.480,0.240
1117.188,-0.260,-0.120,0.530
1117.969,-0.320,0.540,0.640
1118.750,0.460,0.470,0.730
1119.531,0.380,-0.260,0.330
1120.312,-0.240,-0.850,-0.020
1121.094,-0.540,-0.640,-0.280
1121.875,-0.670,-0.130,-0.390
1122.656,-0.140,0.150,-0.700
1123.438,-0.100,0.120,-0.950
1124.219,-0.620,0.490,-0.940
1125.000,-0.430,1.070,-0.520
1125.781,0.120,1.410,-0.090
1126.562,0.870,1.020,-0.140
1127.344,1.050,-0.270,-0.110
1128.125,0.030,-0.980,0.160
1128.906,-0.640,-0.350,0.300
1129.688,-0.390,0.410,0.250
1130.469,0.330,0.500,0.040
1131.250,1.170,-0.310,-0.200
1132.031,0.620,-1.250,0.180
1132.812,-0.370,-1.060,0.700
1133.594,-0.610,-0.630,0.930
1134.375,-1.230,0.180,0.870
1135.156,-0.750,0.970,0.860
1135.938,0.210,0.780,0.510
1136.719,0.420,0.040,0.130
1137.500,0.400,-0.760,-0.340
1138.281,-0.040,-1.080,-0.650
1139.062,-0.190,-0.850,-0.420
1139.844,-0.060,-0.360,-0.250
1140.625,0.530,-0.110,-0.310
1141.406,0.500,-0.100,-0.550
1142.188,0.200,0.100,-0.450
1142.969,0.130,0.170,-0.470
1143.750,-0.480,0.370,-0.260
1144.531,-0.780,0.860,0.250
1145.312,-0.410,1.300,0.300
1146.094,0.350,1.190,0.160
1146.875,0.880,0.340,-0.030
1147.656,0.580,-0.620,0.020
1148.438,-0.230,-0.860,0.120
1149.219,-0.580,-0.330,-0.120
1150.000,-0.290,-0.040,-0.370
1150.781,-0.090,-0.100,-0.570
1151.562,-0.050,-0.240,-0.290
1152.344,-0.170,-0.020,0.090
1153.125,-0.280,0.570,0.450
1153.906,0.500,0.570,0.670
1154.688,0.790,0.020,0.550
1155.469,0.270,-0.390,0.450
1156.250,-0.470,-0.330,0.310
1157.031,-0.530,0.080,0.580
1157.812,0.060,0.270,0.290
1158.594,0.220,-0.090,-0.160
1159.375,0.100,-0.470,-0.190
1160.156,-0.120,-0.400,-0.270
1160.938,0.190,-0.490,-0.220
1161.719,-0.010,-0.570,-0.440
1162.500,-0.420,-0.300,-0.410
1163.281,-0.670,0.090,-0.320
1164.062,-0.840,0.820,-0.480
1164.844,-0.620,1.620,-0.600
1165.625,0.370,1.980,-0.740
1166.406,1.380,1.040,-0.410
1167.188,1.350,-0.490,0.370
1167.969,0.420,-1.040,0.600
1168.750,-0.220,-0.680,0.730
1169.531,0.280,-0.550,0.780
1170.312,0.230,-0.920,0.580
1171.094,-0.270,-1.010,0.220
1171.875,-0.800,-0.600,-0.040
1172.656,-0.670,-0.110,-0.020
1173.438,-0.550,0.240,-0.040
1174.219,-0.110,0.510,0.240
1175.000,0.530,0.090,0.270
1175.781,0.200,-0.250,-0.090
1176.562,0.080,-0.200,-0.730
1177.344,-0.120,-0.160,-0.860
1178.125,-0.140,-0.090,-0.430
1178.906,-0.100,0.050,0.130
1179.688,0.050,0.340,0.330
1180.469,0.130,0.420,0.260
1181.250,0.410,0.460,0.310
1182.031,0.510,0.060,0.050
1182.812,-0.200,-0.210,-0.270
1183.594,-0.370,-0.170,-0.270
1184.375,-0.430,-0.160,-0.090
1185.156,-0.350,0.370,-0.230
1185.938,0.340,0.670,-0.300
1186.719,0.600,0.320,-0.130
1187.500,0.510,-0.180,0.430
1188.281,0.090,-0.390,0.720
1189.062,-0.450,-0.230,0.590
1189.844,-0.760,0.090,0.230
1190.625,-1.130,0.660,0.110
1191.406,-0.710,1.350,-0.050
1192.188,-0.080,1.670,-0.170
1192.969,1.050,0.950,-0.150
1193.750,1.430,-0.380,-0.440
1194.531,1.150,-1.270,-0.110
1195.312,0.800,-1.900,-0.040
1196.094,-0.860,-1.550,-0.310
1196.875,-0.960,-0.490,-0.170
1197.656,-0.280,-0.200,-0.150
1198.438,-0.410,-0.050,-0.240
1199.219,-0.410,0.450,0.090
1200.000,-0.130,0.640,0.460
1200.781,0.320,0.580,0.300
1201.562,0.850,0.320,-0.220
1202.344,0.890,-0.480,-0.150
1203.125,0.220,-1.030,0.320
1203.906,-0.250,-0.880,0.360
1204.688,-0.440,-0.630,0.000
1205.469,-0.660,-0.440,-0.170
1206.250,-0.780,-0.130,0.040
1207.031,-0.720,0.200,0.310
1207.812,-0.380,0.550,0.050
1208.594,0.130,0.810,-0.760
1209.375,0.430,0.780,-0.810
1210.156,0.740,0.490,-0.340
1210.938,0.740,0.060,-0.040
1211.719,0.440,-0.200,0.160
1212.500,0.310,-0.200,0.340
1213.281,0.240,-0.080,0.460
1214.062,0.050,-0.010,0.410
1214.844,-0.420,0.110,0.270
1215.625,-0.850,0.520,0.560
1216.406,-0.370,0.670,0.560
1217.188,-0.010,0.590,0.110
1217.969,0.220,0.350,-0.080
1218.750,0.090,-0.100,-0.150
1219.531,-0.660,0.140,-0.310
1220.312,-0.590,0.550,-0.240
1221.094,0.220,0.360,-0.250
1221.875,0.740,-0.470,-0.590
1222.656,0.060,-1.000,-0.430
1223.438,-0.320,-0.290,-0.140
1224.219,0.110,0.450,-0.140
1225.000,0.690,0.650,0.040
1225.781,1.140,-0.040,0.660
1226.562,0.850,-1.220,0.590
1227.344,-0.490,-1.630,0.040
1228.125,-1.640,-0.650,-0.350
1228.906,-1.130,0.420,-0.320
1229.688,0.050,0.500,-0.020
1230.469,0.710,-0.090,-0.080
1231.250,0.480,-0.680,-0.010
