timestamp_utc,time,Hm0,Hmax,Hsw,Tp,Tsw,Tm01,Tm02,Tm10,Tavg,Tmax,Dirp,Dirm,Dirsw,Sigp,Sigm,Uw,Uwdir,lat,lon,sst,VBAT,VSOL,TEMP,HUM,PRES,CSQ,RAT,oper,source,invalid,tstr,tstrlocal
2025-07-16 20:00:00,1752696000,0.89,1.36,0.68,14.89,14.89,8.23,6.44,11.08,6.70,10.40,167.45,149.89,167.45,51.79,53.65,1.21,117.12,-23.01,-43.25,0,4.14,3.75,25.09,49.93,110.23,13,7,Vivo,gsm,0,2025-07-16 17:00:00 [UTC-3],2025-07-16 17:00:00 [UTC-3]
2025-07-16 20:30:00,1752697800,0.80,1.19,0.56,16.38,16.38,7.40,5.75,10.30,5.67,9.44,157.10,141.18,157.10,56.84,54.81,1.06,109.77,-23.01,-43.25,0,4.13,0.30,23.35,51.35,109.54,13,7,Vivo,gsm,0,2025-07-16 17:30:00 [UTC-3],2025-07-16 17:30:00 [UTC-3]
2025-07-16 21:00:00,1752699600,0.88,1.33,0.65,14.89,14.89,7.55,5.84,10.49,6.04,9.44,153.54,142.16,153.54,46.38,52.68,1.31,129.13,-23.01,-43.25,0,4.13,0.02,22.10,52.54,109.07,12,7,Vivo,gsm,0,2025-07-16 18:00:00 [UTC-3],2025-07-16 18:00:00 [UTC-3]
2025-07-16 21:30:00,1752701400,0.92,1.56,0.71,14.89,14.89,8.01,6.07,11.14,6.06,15.04,167.57,153.11,167.57,48.41,54.13,1.02,124.02,-23.01,-43.25,0,4.13,0.02,21.30,53.22,108.77,14,7,Vivo,gsm,0,2025-07-16 18:30:00 [UTC-3],2025-07-16 18:30:00 [UTC-3]
2025-07-16 22:00:00,1752703200,0.91,1.66,0.68,13.65,13.65,7.58,5.81,10.58,6.08,14.08,173.60,152.18,173.60,43.46,53.99,1.02,130.52,-23.01,-43.25,0,4.12,0.02,20.66,53.76,108.53,13,7,Vivo,gsm,0,2025-07-16 19:00:00 [UTC-3],2025-07-16 19:00:00 [UTC-3]
2025-07-16 22:30:00,1752705000,0.82,1.20,0.59,14.89,14.89,7.05,5.42,10.14,5.70,10.72,162.70,145.31,162.70,55.80,56.46,1.04,139.51,-23.01,-43.25,0,4.12,0.01,20.26,54.22,108.39,11,7,Vivo,gsm,0,2025-07-16 19:30:00 [UTC-3],2025-07-16 19:30:00 [UTC-3]
2025-07-16 23:00:00,1752706800,0.89,1.30,0.69,14.89,14.89,7.74,5.82,11.16,5.88,15.36,167.75,149.65,167.75,53.14,55.00,0.49,121.09,-23.01,-43.25,0,4.12,0.02,20.06,54.50,108.32,13,7,Vivo,gsm,0,2025-07-16 20:00:00 [UTC-3],2025-07-16 20:00:00 [UTC-3]
2025-07-16 23:30:00,1752708600,0.86,1.39,0.65,14.89,14.89,7.28,5.46,10.67,5.33,14.24,169.94,154.34,169.94,49.38,54.68,0.84,130.62,-23.01,-43.25,0,4.11,0.02,19.97,54.71,108.31,14,7,Vivo,gsm,0,2025-07-16 20:30:00 [UTC-3],2025-07-16 20:30:00 [UTC-3]
2025-07-17 00:00:00,1752710400,0.85,1.31,0.59,14.89,14.89,6.86,5.28,10.02,5.56,9.12,173.03,146.26,173.03,50.43,56.50,0.67,133.03,-23.01,-43.25,0,4.11,0.02,19.96,54.58,108.29,15,7,Vivo,gsm,0,2025-07-16 21:00:00 [UTC-3],2025-07-16 21:00:00 [UTC-3]
2025-07-17 00:30:00,1752712200,0.88,1.36,0.66,14.89,14.89,7.27,5.48,10.60,5.45,8.32,165.37,150.54,165.37,46.84,53.26,0.52,135.90,-23.01,-43.25,0,4.11,0.02,19.83,54.39,108.22,13,7,Vivo,gsm,0,2025-07-16 21:30:00 [UTC-3],2025-07-16 21:30:00 [UTC-3]
2025-07-17 01:00:00,1752714000,0.86,1.25,0.63,14.89,14.89,7.18,5.49,10.33,5.52,8.96,163.93,146.49,163.93,58.01,57.48,0.57,136.08,-23.01,-43.25,0,4.10,0.02,19.61,54.41,108.13,16,7,Vivo,gsm,0,2025-07-16 22:00:00 [UTC-3],2025-07-16 22:00:00 [UTC-3]
2025-07-17 01:30:00,1752715800,0.85,1.30,0.63,13.65,13.65,7.42,5.73,10.29,5.94,9.44,158.74,143.40,158.74,45.32,54.01,0.82,131.75,-23.01,-43.25,0,4.10,0.02,19.43,54.47,108.06,14,7,Vivo,gsm,0,2025-07-16 22:30:00 [UTC-3],2025-07-16 22:30:00 [UTC-3]
2025-07-17 02:00:00,1752717600,0.90,1.48,0.72,13.65,13.65,8.06,6.12,11.24,6.64,15.36,163.40,150.56,163.40,44.57,53.08,0.94,134.17,-23.01,-43.25,0,4.09,0.02,19.20,54.47,107.96,15,7,Vivo,gsm,0,2025-07-16 23:00:00 [UTC-3],2025-07-16 23:00:00 [UTC-3]
2025-07-17 02:30:00,1752719400,0.83,1.34,0.60,13.65,13.65,7.45,5.82,10.24,5.78,11.68,165.72,143.73,165.72,51.55,55.43,0.71,112.59,-23.01,-43.25,0,4.09,0.02,18.97,54.66,107.87,13,7,Vivo,gsm,0,2025-07-16 23:30:00 [UTC-3],2025-07-16 23:30:00 [UTC-3]
2025-07-17 03:00:00,1752721200,0.84,1.28,0.61,16.38,16.38,7.63,5.94,10.63,6.30,9.28,153.96,147.33,153.96,56.54,55.34,0.93,120.29,-23.01,-43.25,0,4.09,0.02,18.77,54.79,107.79,14,7,Vivo,gsm,0,2025-07-17 00:00:00 [UTC-3],2025-07-17 00:00:00 [UTC-3]
2025-07-17 03:30:00,1752723000,0.90,1.35,0.71,16.38,16.38,8.64,6.63,11.61,6.47,12.96,151.90,149.29,151.90,42.67,49.62,0.67,106.47,-23.01,-43.25,0,4.08,0.02,18.65,55.14,107.76,15,7,Vivo,gsm,0,2025-07-17 00:30:00 [UTC-3],2025-07-17 00:30:00 [UTC-3]
2025-07-17 04:00:00,1752724800,0.88,1.20,0.66,16.38,16.38,8.08,6.34,10.93,6.31,9.92,174.63,157.40,174.63,48.50,53.91,0.80,93.26,-23.01,-43.25,0,4.08,0.02,18.58,55.08,107.73,15,7,Vivo,gsm,0,2025-07-17 01:00:00 [UTC-3],2025-07-17 01:00:00 [UTC-3]
2025-07-17 04:30:00,1752726600,0.83,1.28,0.64,14.89,14.89,8.15,6.33,11.02,6.50,13.60,162.72,152.81,162.72,49.31,53.42,0.53,87.15,-23.01,-43.25,0,4.07,0.02,18.43,55.03,107.66,15,7,Vivo,gsm,0,2025-07-17 01:30:00 [UTC-3],2025-07-17 01:30:00 [UTC-3]
2025-07-17 05:00:00,1752728400,0.85,1.35,0.68,14.89,14.89,8.48,6.58,11.37,6.38,12.32,173.62,161.02,173.62,41.73,53.67,0.78,106.63,-23.01,-43.25,0,0.00,0.00,0.00,0.00,0.00,0,7,Vivo,gsm,0,2025-07-17 02:00:00 [UTC-3],2025-07-17 02:00:00 [UTC-3]
2025-07-17 05:30:00,1752730200,0.85,1.13,0.66,16.38,16.38,8.33,6.47,11.29,6.55,14.40,159.25,152.69,159.25,54.13,55.11,0.78,85.38,0.00,0.00,0,4.06,0.02,18.16,55.18,107.55,14,7,Vivo,gsm,0,2025-07-17 02:30:00 [UTC-3],2025-07-17 02:30:00 [UTC-3]
2025-07-17 06:00:00,1752732000,0.79,1.17,0.59,14.89,14.89,7.97,6.23,10.69,6.38,13.92,174.09,155.13,174.09,52.98,55.30,0.63,97.67,-23.01,-43.25,0,4.05,0.01,18.13,55.28,107.53,15,7,Vivo,gsm,0,2025-07-17 03:00:00 [UTC-3],2025-07-17 03:00:00 [UTC-3]
2025-07-17 06:30:00,1752733800,0.89,1.36,0.71,14.89,14.89,8.64,6.76,11.33,6.92,15.20,168.49,154.15,168.49,48.89,53.03,0.83,77.04,-23.01,-43.25,0,4.05,0.02,18.03,55.38,107.50,11,7,Vivo,gsm,0,2025-07-17 03:30:00 [UTC-3],2025-07-17 03:30:00 [UTC-3]
2025-07-17 07:00:00,1752735600,0.90,1.22,0.73,14.89,14.89,8.94,6.99,11.60,7.61,13.12,165.22,156.30,165.22,57.94,55.65,0.72,71.25,-23.01,-43.25,0,4.05,0.02,17.95,55.47,107.47,14,7,Vivo,gsm,0,2025-07-17 04:00:00 [UTC-3],2025-07-17 04:00:00 [UTC-3]
2025-07-17 07:30:00,1752737400,0.85,1.49,0.66,14.89,14.89,8.54,6.71,11.14,6.80,11.20,140.83,147.43,140.83,50.78,54.11,0.65,87.20,-23.01,-43.25,0,4.04,0.02,17.85,55.57,107.43,16,7,Vivo,gsm,0,2025-07-17 04:30:00 [UTC-3],2025-07-17 04:30:00 [UTC-3]
2025-07-17 08:00:00,1752739200,0.89,1.67,0.72,16.38,16.38,9.00,7.06,11.63,7.30,14.56,166.37,160.21,166.37,49.33,52.67,0.70,104.96,-23.01,-43.25,0,4.04,0.02,17.77,55.52,107.39,15,7,Vivo,gsm,0,2025-07-17 05:00:00 [UTC-3],2025-07-17 05:00:00 [UTC-3]
2025-07-17 08:30:00,1752741000,0.84,1.35,0.66,16.38,16.38,8.62,6.76,11.33,6.93,9.60,164.49,152.37,164.49,50.82,55.34,0.68,69.38,-23.01,-43.25,0,4.03,0.02,17.75,55.63,107.39,16,7,Vivo,gsm,0,2025-07-17 05:30:00 [UTC-3],2025-07-17 05:30:00 [UTC-3]
2025-07-17 09:00:00,1752742800,0.79,1.24,0.60,14.89,14.89,8.07,6.34,10.68,6.39,12.64,168.14,155.62,168.14,55.45,57.07,0.75,47.80,-23.01,-43.25,0,4.03,0.67,17.72,55.68,107.38,17,7,Vivo,gsm,0,2025-07-17 06:00:00 [UTC-3],2025-07-17 06:00:00 [UTC-3]
2025-07-17 09:30:00,1752744600,0.87,1.31,0.66,14.89,14.89,8.42,6.63,10.97,6.63,8.96,145.29,151.16,145.29,62.01,58.13,0.74,71.32,-23.01,-43.25,0,4.02,4.12,17.73,55.66,107.38,16,7,Vivo,gsm,0,2025-07-17 06:30:00 [UTC-3],2025-07-17 06:30:00 [UTC-3]
2025-07-17 10:00:00,1752746400,0.87,1.46,0.68,14.89,14.89,8.51,6.66,11.12,6.48,10.88,157.59,151.04,157.59,52.67,54.17,0.72,69.00,-23.01,-43.25,0,4.04,4.15,18.01,55.95,107.51,12,7,Vivo,gsm,0,2025-07-17 07:00:00 [UTC-3],2025-07-17 07:00:00 [UTC-3]
2025-07-17 10:30:00,1752748200,0.85,1.36,0.66,14.89,14.89,8.29,6.53,10.91,6.80,12.48,162.51,151.03,162.51,51.75,54.42,0.70,69.22,-23.01,-43.25,0,4.07,4.18,18.84,55.70,107.84,12,7,Vivo,gsm,0,2025-07-17 07:30:00 [UTC-3],2025-07-17 07:30:00 [UTC-3]
2025-07-17 11:00:00,1752750000,0.91,1.42,0.72,14.89,14.89,8.71,6.81,11.30,6.63,11.52,161.60,150.80,161.60,50.40,53.55,0.69,63.43,-23.01,-43.25,0,4.13,4.24,19.96,55.34,108.29,13,7,Vivo,gsm,0,2025-07-17 08:00:00 [UTC-3],2025-07-17 08:00:00 [UTC-3]
2025-07-17 11:30:00,1752751800,0.84,1.69,0.62,14.89,14.89,7.97,6.28,10.61,6.17,13.28,167.44,155.40,167.44,60.52,57.36,0.70,55.86,-23.01,-43.25,0,4.18,4.29,21.49,54.40,108.88,16,7,Vivo,gsm,0,2025-07-17 08:30:00 [UTC-3],2025-07-17 08:30:00 [UTC-3]
2025-07-17 12:00:00,1752753600,0.85,1.31,0.67,14.89,14.89,8.43,6.50,11.29,6.97,13.60,165.50,155.60,165.50,54.65,57.20,0.83,67.80,-23.01,-43.25,0,4.23,6.52,23.23,52.84,109.52,14,7,Vivo,gsm,0,2025-07-17 09:00:00 [UTC-3],2025-07-17 09:00:00 [UTC-3]
2025-07-17 12:30:00,1752755400,0.89,1.43,0.69,14.89,14.89,8.47,6.65,11.06,6.53,14.56,152.93,149.96,152.93,52.31,56.09,0.78,60.64,-23.01,-43.25,0,4.19,7.99,25.71,51.48,110.48,13,7,Vivo,gsm,0,2025-07-17 09:30:00 [UTC-3],2025-07-17 09:30:00 [UTC-3]
2025-07-17 13:00:00,1752757200,0.82,1.31,0.62,14.89,14.89,8.04,6.23,10.93,6.61,14.08,159.58,151.09,159.58,49.72,55.66,0.81,113.97,-23.01,-43.25,0,4.18,8.01,26.69,52.25,111.09,16,7,Vivo,gsm,0,2025-07-17 10:00:00 [UTC-3],2025-07-17 10:00:00 [UTC-3]
2025-07-17 13:30:00,1752759000,0.81,1.33,0.63,14.89,14.89,8.10,6.22,10.99,6.10,13.76,180.30,161.01,180.30,50.61,55.73,0.85,84.69,-23.01,-43.25,0,4.18,7.96,28.81,50.67,111.97,13,7,Vivo,gsm,0,2025-07-17 10:30:00 [UTC-3],2025-07-17 10:30:00 [UTC-3]
2025-07-17 14:00:00,1752760800,0.81,1.35,0.61,14.89,14.89,7.84,6.09,10.55,6.11,16.00,162.16,151.72,162.16,65.56,58.28,1.09,118.65,-23.01,-43.25,0,4.17,7.77,31.04,49.16,112.93,15,7,Vivo,gsm,0,2025-07-17 11:00:00 [UTC-3],2025-07-17 11:00:00 [UTC-3]
2025-07-17 14:30:00,1752762600,0.89,1.55,0.71,14.89,14.89,8.55,6.65,11.30,6.66,12.96,169.86,154.18,169.86,42.85,52.17,0.99,118.22,-23.01,-43.25,0,4.17,7.92,33.17,47.32,113.83,13,7,Vivo,gsm,0,2025-07-17 11:30:00 [UTC-3],2025-07-17 11:30:00 [UTC-3]
2025-07-17 15:00:00,1752764400,0.84,1.22,0.64,14.89,14.89,7.95,6.20,10.61,6.34,13.12,169.89,156.12,169.89,54.30,55.62,0.50,71.49,-23.01,-43.25,0,4.16,7.96,34.83,44.76,114.42,12,7,Vivo,gsm,0,2025-07-17 12:00:00 [UTC-3],2025-07-17 12:00:00 [UTC-3]
2025-07-17 15:30:00,1752766200,0.85,1.16,0.68,14.89,14.89,8.33,6.32,11.19,6.42,9.76,159.77,149.61,159.77,49.71,53.98,0.51,123.74,-23.01,-43.25,0,4.16,8.04,34.83,43.40,114.33,12,7,Vivo,gsm,0,2025-07-17 12:30:00 [UTC-3],2025-07-17 12:30:00 [UTC-3]
2025-07-17 16:00:00,1752768000,0.87,1.56,0.68,14.89,14.89,7.86,5.83,10.96,5.73,15.52,166.82,152.08,166.82,50.35,56.02,0.52,130.50,-23.01,-43.25,0,4.16,8.06,33.95,44.02,113.97,13,7,Vivo,gsm,0,2025-07-17 13:00:00 [UTC-3],2025-07-17 13:00:00 [UTC-3]
2025-07-17 16:30:00,1752769800,0.83,1.25,0.64,14.89,14.89,7.54,5.49,10.72,5.25,9.44,153.92,146.94,153.92,52.83,57.14,0.84,131.09,-23.01,-43.25,0,4.16,8.25,32.71,44.54,113.39,16,7,Vivo,gsm,0,2025-07-17 13:30:00 [UTC-3],2025-07-17 13:30:00 [UTC-3]
2025-07-17 17:00:00,1752771600,0.77,1.37,0.55,14.89,14.89,7.05,5.29,9.98,5.15,11.84,184.47,152.32,184.47,46.24,57.11,0.73,119.82,-23.01,-43.25,0,4.15,7.94,31.02,45.62,112.70,13,7,Vivo,gsm,0,2025-07-17 14:00:00 [UTC-3],2025-07-17 14:00:00 [UTC-3]
2025-07-17 17:30:00,1752773400,0.84,1.30,0.66,12.60,12.60,7.75,5.75,10.68,6.24,13.28,170.88,154.23,170.88,38.36,56.84,0.99,115.96,0.00,0.00,0,4.15,8.01,30.04,47.43,112.43,16,7,Vivo,gsm,0,2025-07-17 14:30:00 [UTC-3],2025-07-17 14:30:00 [UTC-3]
2025-07-17 18:00:00,1752775200,0.83,1.42,0.62,14.89,14.89,7.46,5.46,10.59,5.55,12.00,174.62,154.81,174.62,49.20,54.67,0.69,126.80,-23.01,-43.25,0,4.14,8.10,29.02,47.25,111.95,11,7,Vivo,gsm,0,2025-07-17 15:00:00 [UTC-3],2025-07-17 15:00:00 [UTC-3]
2025-07-17 18:30:00,1752777000,0.81,1.35,0.60,14.89,14.89,6.89,5.07,10.15,4.84,10.08,178.17,153.16,178.17,58.23,58.24,0.46,129.87,-23.01,-43.25,0,4.20,4.31,27.90,47.45,111.41,19,255,,gsm,0,2025-07-17 15:30:00 [UTC-3],2025-07-17 15:30:00 [UTC-3]
2025-07-17 19:00:00,1752778800,0.81,1.19,0.57,14.89,14.89,6.74,5.01,9.99,5.18,16.64,167.80,141.95,167.80,59.90,58.38,0.80,135.94,-23.01,-43.25,0,4.19,4.30,27.96,46.57,111.27,12,7,Vivo,gsm,0,2025-07-17 16:00:00 [UTC-3],2025-07-17 16:00:00 [UTC-3]
2025-07-17 19:30:00,1752780600,0.89,1.39,0.69,13.65,13.65,7.24,5.28,10.55,5.16,13.12,167.76,154.34,167.76,55.07,57.46,0.36,133.77,-23.01,-43.25,0,4.17,4.27,26.77,46.91,110.73,13,7,Vivo,gsm,0,2025-07-17 16:30:00 [UTC-3],2025-07-17 16:30:00 [UTC-3]
2025-07-17 20:00:00,1752782400,0.81,1.11,0.59,13.65,13.65,6.58,4.83,9.83,5.13,11.52,178.13,151.71,178.13,46.84,57.07,0.86,133.46,-23.01,-43.25,0,4.15,4.03,25.22,47.96,110.09,15,7,Vivo,gsm,0,2025-07-17 17:00:00 [UTC-3],2025-07-17 17:00:00 [UTC-3]
2025-07-17 20:30:00,1752784200,0.87,1.49,0.66,13.65,13.65,7.13,5.27,10.24,5.61,12.80,164.60,148.88,164.60,56.57,56.67,0.52,128.83,-23.01,-43.25,0,4.16,0.20,22.87,50.48,109.29,13,7,Vivo,gsm,0,2025-07-17 17:30:00 [UTC-3],2025-07-17 17:30:00 [UTC-3]
2025-07-17 21:00:00,1752786000,0.77,1.34,0.56,13.65,13.65,6.67,5.05,9.71,4.92,9.28,177.10,150.94,177.10,51.42,58.93,0.43,132.28,-23.01,-43.25,0,4.15,0.02,21.45,51.54,108.74,14,7,Vivo,gsm,0,2025-07-17 18:00:00 [UTC-3],2025-07-17 18:00:00 [UTC-3]
2025-07-17 21:30:00,1752787800,0.85,1.33,0.66,13.65,13.65,7.29,5.56,10.28,5.74,14.40,172.05,158.22,172.05,49.54,54.16,0.85,139.54,-23.01,-43.25,0,4.15,0.02,20.35,52.54,108.33,16,7,Vivo,gsm,0,2025-07-17 18:30:00 [UTC-3],2025-07-17 18:30:00 [UTC-3]
2025-07-17 22:00:00,1752789600,0.80,1.47,0.60,13.65,13.65,6.99,5.19,10.20,5.24,12.80,158.05,146.57,158.05,56.91,59.16,0.47,126.00,-23.01,-43.25,0,4.15,0.02,19.77,53.83,108.17,12,7,Vivo,gsm,0,2025-07-17 19:00:00 [UTC-3],2025-07-17 19:00:00 [UTC-3]
2025-07-17 22:30:00,1752791400,0.79,1.36,0.60,13.65,13.65,6.83,5.00,10.06,5.13,11.52,168.60,150.59,168.60,59.92,61.55,0.77,131.67,0.00,0.00,0,4.14,0.02,19.73,54.58,108.22,16,7,Vivo,gsm,0,2025-07-17 19:30:00 [UTC-3],2025-07-17 19:30:00 [UTC-3]
2025-07-17 23:00:00,1752793200,0.81,1.40,0.63,13.65,13.65,6.78,4.83,10.14,5.18,11.52,170.30,150.94,170.30,50.17,59.11,0.28,114.49,-23.01,-43.25,0,4.14,0.02,20.03,54.35,108.33,15,7,Vivo,gsm,0,2025-07-17 20:00:00 [UTC-3],2025-07-17 20:00:00 [UTC-3]
2025-07-17 23:30:00,1752795000,0.80,1.23,0.62,13.65,13.65,7.07,5.13,10.22,5.46,14.72,177.31,156.39,177.31,48.71,58.52,0.49,123.20,0.00,0.00,0,4.14,0.02,20.23,53.99,108.39,12,7,Vivo,gsm,0,2025-07-17 20:30:00 [UTC-3],2025-07-17 20:30:00 [UTC-3]
2025-07-18 00:00:00,1752796800,0.79,1.29,0.61,13.65,13.65,7.01,5.06,10.37,4.90,13.12,157.73,147.53,157.73,54.61,61.28,0.35,130.20,-23.01,-43.25,0,4.13,0.02,20.25,53.65,108.38,15,7,Vivo,gsm,0,2025-07-17 21:00:00 [UTC-3],2025-07-17 21:00:00 [UTC-3]
2025-07-18 00:30:00,1752798600,0.75,1.14,0.55,13.65,13.65,6.96,5.28,9.90,5.62,12.96,172.18,150.64,172.18,52.29,58.43,0.46,128.07,-23.01,-43.25,0,4.13,0.02,20.07,53.28,108.27,13,7,Vivo,gsm,0,2025-07-17 21:30:00 [UTC-3],2025-07-17 21:30:00 [UTC-3]
2025-07-18 01:00:00,1752800400,0.89,1.39,0.71,13.65,13.65,8.10,6.22,10.81,6.27,13.28,169.46,156.87,169.46,43.54,52.55,0.43,132.16,0.00,0.00,0,4.13,0.02,19.68,53.53,108.12,16,7,Vivo,gsm,0,2025-07-17 22:00:00 [UTC-3],2025-07-17 22:00:00 [UTC-3]
2025-07-18 01:30:00,1752802200,0.79,1.15,0.61,13.65,13.65,7.42,5.73,10.27,5.66,8.32,157.26,148.03,157.26,53.19,57.88,0.59,135.72,-23.01,-43.25,0,4.12,0.02,19.40,53.80,108.01,13,7,Vivo,gsm,0,2025-07-17 22:30:00 [UTC-3],2025-07-17 22:30:00 [UTC-3]
2025-07-18 02:00:00,1752804000,0.80,1.44,0.61,13.65,13.65,7.45,5.80,10.17,6.03,12.00,171.37,155.64,171.37,51.77,54.62,0.60,132.36,-23.01,-43.25,0,4.12,0.02,19.19,54.04,107.94,11,7,Vivo,gsm,0,2025-07-17 23:00:00 [UTC-3],2025-07-17 23:00:00 [UTC-3]
2025-07-18 02:30:00,1752805800,0.71,1.12,0.53,13.65,13.65,6.97,5.43,9.83,5.24,12.96,162.22,148.10,162.22,55.68,58.68,0.43,136.49,-23.01,-43.25,0,4.12,0.02,18.96,54.32,107.85,16,7,Vivo,gsm,0,2025-07-17 23:30:00 [UTC-3],2025-07-17 23:30:00 [UTC-3]
2025-07-18 03:00:00,1752807600,0.78,1.15,0.62,13.65,13.65,7.61,5.88,10.47,6.19,12.00,159.23,153.26,159.23,51.12,56.64,0.39,123.97,0.00,0.00,0,4.12,0.02,18.73,54.34,107.75,16,7,Vivo,gsm,0,2025-07-18 00:00:00 [UTC-3],2025-07-18 00:00:00 [UTC-3]
2025-07-18 03:30:00,1752809400,0.74,1.18,0.57,12.60,12.60,7.34,5.70,10.12,5.77,9.60,163.27,152.31,163.27,44.54,55.60,0.44,132.43,-23.01,-43.25,0,4.11,0.02,18.61,54.59,107.72,15,7,Vivo,gsm,0,2025-07-18 00:30:00 [UTC-3],2025-07-18 00:30:00 [UTC-3]
2025-07-18 04:00:00,1752811200,0.75,1.21,0.58,12.60,12.60,7.24,5.56,10.10,5.93,10.88,156.47,150.42,156.47,39.47,53.00,0.32,136.16,-23.01,-43.25,0,4.11,0.02,18.53,54.83,107.69,15,7,Vivo,gsm,0,2025-07-18 01:00:00 [UTC-3],2025-07-18 01:00:00 [UTC-3]
2025-07-18 04:30:00,1752813000,0.84,1.37,0.69,13.65,13.65,8.00,6.13,10.85,5.83,12.48,154.61,148.19,154.61,43.41,50.93,0.29,132.14,-23.01,-43.25,0,4.11,0.02,18.49,54.86,107.67,12,7,Vivo,gsm,0,2025-07-18 01:30:00 [UTC-3],2025-07-18 01:30:00 [UTC-3]
2025-07-18 05:00:00,1752814800,0.77,1.36,0.61,12.60,12.60,7.50,5.81,10.18,5.73,11.36,155.59,147.24,155.59,45.23,52.70,0.24,134.77,0.00,0.00,0,4.10,0.02,18.51,55.05,107.70,14,7,Vivo,gsm,0,2025-07-18 02:00:00 [UTC-3],2025-07-18 02:00:00 [UTC-3]
2025-07-18 05:30:00,1752816600,0.71,1.21,0.54,13.65,13.65,6.80,5.06,9.83,4.90,12.96,168.42,150.69,168.42,46.61,54.34,0.47,128.68,-23.01,-43.25,0,4.10,0.02,18.85,55.36,107.88,15,7,Vivo,gsm,0,2025-07-18 02:30:00 [UTC-3],2025-07-18 02:30:00 [UTC-3]
2025-07-18 06:00:00,1752818400,0.71,1.24,0.54,12.60,12.60,6.89,5.15,9.93,5.00,11.84,169.34,149.49,169.34,40.31,56.46,0.31,110.87,-23.01,-43.25,0,4.09,0.02,19.05,54.66,107.90,14,7,Vivo,gsm,0,2025-07-18 03:00:00 [UTC-3],2025-07-18 03:00:00 [UTC-3]
2025-07-18 06:30:00,1752820200,0.72,1.19,0.54,13.65,13.65,6.66,4.91,9.81,4.98,12.16,166.16,145.02,166.16,51.45,57.80,0.35,135.39,-23.01,-43.25,0,4.09,0.02,19.01,54.85,107.90,15,7,Vivo,gsm,0,2025-07-18 03:30:00 [UTC-3],2025-07-18 03:30:00 [UTC-3]
2025-07-18 07:00:00,1752822000,0.70,1.11,0.51,12.60,12.60,6.25,4.61,9.51,4.87,11.84,157.83,144.56,157.83,45.82,58.75,0.27,118.84,-23.01,-43.25,0,4.08,0.02,19.21,55.09,108.01,15,7,Vivo,gsm,0,2025-07-18 04:00:00 [UTC-3],2025-07-18 04:00:00 [UTC-3]
2025-07-18 07:30:00,1752823800,0.78,1.24,0.64,12.60,12.60,7.31,5.39,10.39,5.19,10.40,160.40,150.12,160.40,40.02,51.70,0.36,124.32,-23.01,-43.25,0,4.08,0.02,19.51,54.99,108.14,15,7,Vivo,gsm,0,2025-07-18 04:30:00 [UTC-3],2025-07-18 04:30:00 [UTC-3]
2025-07-18 08:00:00,1752825600,0.75,1.13,0.58,12.60,12.60,6.41,4.73,9.73,5.23,13.12,143.72,142.56,143.72,42.40,55.56,0.35,128.90,-23.01,-43.25,0,4.07,0.02,19.73,54.44,108.20,15,7,Vivo,gsm,0,2025-07-18 05:00:00 [UTC-3],2025-07-18 05:00:00 [UTC-3]
2025-07-18 08:30:00,1752827400,0.77,1.29,0.60,12.60,12.60,6.66,4.95,9.86,5.01,13.60,161.36,142.78,161.36,40.52,55.20,0.37,132.32,-23.01,-43.25,0,4.07,0.02,19.79,54.11,108.20,16,7,Vivo,gsm,0,2025-07-18 05:30:00 [UTC-3],2025-07-18 05:30:00 [UTC-3]
2025-07-18 09:00:00,1752829200,0.76,1.40,0.58,12.60,12.60,6.43,4.81,9.66,4.91,11.20,163.71,145.44,163.71,43.93,53.84,0.19,124.63,-23.01,-43.25,0,4.06,0.48,19.73,54.12,108.18,15,7,Vivo,gsm,0,2025-07-18 06:00:00 [UTC-3],2025-07-18 06:00:00 [UTC-3]
2025-07-18 09:30:00,1752831000,0.77,1.17,0.59,13.65,13.65,6.76,5.07,9.92,5.12,14.08,162.25,147.07,162.25,51.57,57.29,0.41,126.99,-23.01,-43.25,0,4.06,4.16,19.76,54.34,108.21,15,7,Vivo,gsm,0,2025-07-18 06:30:00 [UTC-3],2025-07-18 06:30:00 [UTC-3]
2025-07-18 10:00:00,1752832800,0.73,1.11,0.55,12.60,12.60,6.87,5.14,10.02,5.20,9.60,162.35,149.38,162.35,47.35,57.19,0.20,128.52,-23.01,-43.25,0,4.08,4.18,20.19,54.71,108.42,13,7,Vivo,gsm,0,2025-07-18 07:00:00 [UTC-3],2025-07-18 07:00:00 [UTC-3]
2025-07-18 10:30:00,1752834600,0.75,1.19,0.59,13.65,13.65,7.10,5.25,10.28,5.13,11.84,147.71,146.68,147.71,49.41,56.63,0.30,127.16,-23.01,-43.25,0,4.11,4.22,21.31,54.47,108.89,12,7,Vivo,gsm,0,2025-07-18 07:30:00 [UTC-3],2025-07-18 07:30:00 [UTC-3]
2025-07-18 11:00:00,1752836400,0.72,1.20,0.57,13.65,13.65,7.17,5.24,10.42,5.30,12.64,161.32,145.68,161.32,51.66,58.62,0.31,131.03,-23.01,-43.25,0,4.15,4.26,22.88,53.80,109.54,14,7,Vivo,gsm,0,2025-07-18 08:00:00 [UTC-3],2025-07-18 08:00:00 [UTC-3]
